"id","name","type","network","subNetwork","firstSeen","lastSeen","latitude","longitude","city","country","countryCode"
1046,"obnoxious-balance-9869","Node","KUSAMA","","2022-10-11T14:30:00.000Z","2022-10-12T12:00:00.000Z",60.1719,24.9347,"Helsinki","Finland","FIN"
4189,"wistful-tax-6604","Node","KUSAMA","","2022-10-11T14:30:00.000Z","2022-10-12T13:30:00.000Z",50.1188,8.6843,"Frankfurt am Main","Germany","DEU"
6195,"guttural-sisters-4096","Node","POLKADOT","","2022-10-11T15:00:00.000Z","2022-10-12T13:30:00.000Z",39.0469,-77.4903,"Ashburn","United States of America","USA"
5352,"complete-sisters-4105","Node","KUSAMA","","2022-10-11T14:30:00.000Z","2022-10-11T21:30:00.000Z",31.1394,121.1001,"Chengnan","China","CHN"
2400,"learned-baby-5738","Node","POLKADOT","","2022-10-11T14:30:00.000Z","2022-10-12T13:30:00.000Z",60.1719,24.9347,"Helsinki","Finland","FIN"
6141,"craven-structure-9149","Node","KUSAMA","","2022-10-11T15:00:00.000Z","2022-10-12T13:30:00.000Z",46.0503,14.5046,"Ljubljana","Slovenia","SVN"
4326,"bawdy-coat-5976","Node","KUSAMA","","2022-10-11T14:30:00.000Z","2022-10-12T13:30:00.000Z",1.3036,103.8554,"Singapore","Singapore","SGP"
6191,"busy-tax-4726","Node","KUSAMA","","2022-10-11T15:00:00.000Z","2022-10-12T13:30:00.000Z",34.0319,113.863,"Xuchang","China","CHN"
2904,"abnormal-man-8870","Node","KUSAMA","","2022-10-11T14:30:00.000Z","2022-10-12T13:30:00.000Z",-33.8715,151.2006,"Sydney","Australia","AUS"
1841,"expensive-experience-4475","Node","POLKADOT","","2022-10-11T14:30:00.000Z","2022-10-12T13:30:00.000Z",22.2908,114.1501,"Central",,
2152,"limping-yoke-1010","Node","KUSAMA","","2022-10-11T14:30:00.000Z","2022-10-12T13:30:00.000Z",0,0,"",,
6182,"equable-vest-6772","Node","KUSAMA","","2022-10-11T15:00:00.000Z","2022-10-12T13:30:00.000Z",1.2864,103.8503,"Singapore","Singapore","SGP"
4909,"gaudy-pencil-5802","Node","KUSAMA","","2022-10-11T14:30:00.000Z","2022-10-12T13:30:00.000Z",60.1719,24.9347,"Helsinki","Finland","FIN"
6197,"tender-fire-6877","Node","KUSAMA","","2022-10-11T15:00:00.000Z","2022-10-11T18:00:00.000Z",35.9445,126.954,"Iksan","South Korea","KOR"
3379,"roomy-attraction-9111","Node","POLKADOT","","2022-10-11T14:30:00.000Z","2022-10-11T18:30:00.000Z",37.4585,126.7015,"Incheon","South Korea","KOR"
758,"wooden-pear-6786","Node","KUSAMA","","2022-10-11T14:30:00.000Z","2022-10-12T13:30:00.000Z",49.405,11.1617,"Nuremberg","Germany","DEU"
284,"🍀LuckyFriday-DOT-01🍀","Validator","POLKADOT","","2022-10-11T14:30:00.000Z","2022-10-12T13:30:00.000Z",39.0127,-77.5342,"Ashburn","United States of America","USA"
4231,"little-dog-2572","Node","KUSAMA","","2022-10-11T14:30:00.000Z","2022-10-12T13:30:00.000Z",29.5689,106.5577,"Chongqing","China","CHN"
3970,"great-business-9654","Node","KUSAMA","","2022-10-11T14:30:00.000Z","2022-10-12T13:30:00.000Z",44.0812,-93.5168,"Waseca","United States of America","USA"
4854,"perpetual-sneeze-7291","Node","KUSAMA","","2022-10-11T14:30:00.000Z","2022-10-12T13:30:00.000Z",23.326,120.4107,"Dongshan","Taiwan","TWN"
69,"meek-plot-8785","Node","KUSAMA","","2022-10-11T14:30:00.000Z","2022-10-12T13:30:00.000Z",39.0469,-77.4903,"Ashburn","United States of America","USA"
5108,"wonderful-chicken-2583","Node","POLKADOT","","2022-10-11T14:30:00.000Z","2022-10-11T16:30:00.000Z",53.2157,6.5765,"Groningen","Netherlands","NLD"
6194,"innate-mice-0757","Node","KUSAMA","","2022-10-11T15:00:00.000Z","2022-10-12T13:30:00.000Z",1.3036,103.8554,"Singapore","Singapore","SGP"
6170,"second-surprise-6861","Node","KUSAMA","","2022-10-11T15:00:00.000Z","2022-10-12T13:30:00.000Z",39.01,117.6022,"Taku","China","CHN"
959,"ambitious-flight-0266","Node","POLKADOT","","2022-10-11T14:30:00.000Z","2022-10-12T13:30:00.000Z",35.6893,139.6899,"Tokyo","Japan","JPN"
4453,"web-kusama-val-27","Node","KUSAMA","","2022-10-11T14:30:00.000Z","2022-10-12T13:30:00.000Z",52.3759,4.8975,"Amsterdam","Netherlands","NLD"
527,"Brightlystake GO","Node","POLKADOT","MOONBEAM","2022-10-11T14:30:00.000Z","2022-10-12T13:30:00.000Z",0,0,"",,
653,"parched-statement-5423","Node","KUSAMA","","2022-10-11T14:30:00.000Z","2022-10-11T15:30:00.000Z",45.4995,-73.5848,"Montreal","Canada","CAN"
6146,"rural-step-8251","Node","KUSAMA","","2022-10-11T15:00:00.000Z","2022-10-11T15:30:00.000Z",37.661,126.8324,"Goyang-si","South Korea","KOR"
6183,"cheap-boats-1989","Node","KUSAMA","","2022-10-11T15:00:00.000Z","2022-10-12T13:30:00.000Z",34.0319,113.863,"Xuchang","China","CHN"
6153,"placid-hat-2346","Node","POLKADOT","","2022-10-11T15:00:00.000Z","2022-10-11T15:30:00.000Z",39.9625,-83.0061,"Columbus","United States of America","USA"
6156,"superficial-cakes-0052","Node","KUSAMA","","2022-10-11T15:00:00.000Z","2022-10-11T15:30:00.000Z",48.8323,2.4075,"Paris","France","FRA"
6165,"wiggly-owner-1063","Node","KUSAMA","","2022-10-11T15:00:00.000Z","2022-10-11T15:30:00.000Z",35.6893,139.6899,"Tokyo","Japan","JPN"
6167,"waggish-achieve-6413","Node","KUSAMA","","2022-10-11T15:00:00.000Z","2022-10-11T15:30:00.000Z",1.3036,103.8554,"Singapore","Singapore","SGP"
6178,"flat-rake-5058","Node","POLKADOT","","2022-10-11T15:00:00.000Z","2022-10-11T15:30:00.000Z",51.5368,-0.6718,"London","United Kingdom","GBR"
3425,"anonymous","Node","POLKADOT","","2022-10-11T14:30:00.000Z","2022-10-12T13:30:00.000Z",53.3379,-6.2591,"Dublin","Ireland","IRL"
3777,"tiny-rock-2602","Node","KUSAMA","","2022-10-11T14:30:00.000Z","2022-10-11T15:30:00.000Z",45.4995,-73.5848,"Montreal","Canada","CAN"
6192,"encouraging-building-8564","Node","KUSAMA","","2022-10-11T15:00:00.000Z","2022-10-11T15:30:00.000Z",1.3036,103.8554,"Singapore","Singapore","SGP"
6159,"mysterious-fifth-4174","Node","KUSAMA","","2022-10-11T15:00:00.000Z","2022-10-12T13:00:00.000Z",43.7237,127.3295,"Jiaohe","China","CHN"
159,"one-spiders-0930","Node","KUSAMA","","2022-10-11T14:30:00.000Z","2022-10-12T13:30:00.000Z",60.1719,24.9347,"Helsinki","Finland","FIN"
3742,"previous-branch-7347","Node","POLKADOT","","2022-10-11T14:30:00.000Z","2022-10-12T13:30:00.000Z",60.1719,24.9347,"Helsinki","Finland","FIN"
2161,"troubled-waste-7446","Node","POLKADOT","","2022-10-11T14:30:00.000Z","2022-10-12T13:30:00.000Z",22.2908,114.1501,"Central",,
2292,"eatable-honey-5056","Node","KUSAMA","","2022-10-11T14:30:00.000Z","2022-10-12T13:30:00.000Z",0,0,"",,
1411,"thoughtful-arch-6342","Node","KUSAMA","","2022-10-11T14:30:00.000Z","2022-10-12T13:30:00.000Z",50.1188,8.6843,"Frankfurt am Main","Germany","DEU"
6180,"ahead-thing-8502","Node","KUSAMA","","2022-10-11T15:00:00.000Z","2022-10-12T13:30:00.000Z",34.0319,113.863,"Xuchang","China","CHN"
3824,"dh--moonbeam--mainnet--1","Node","POLKADOT","MOONBEAM","2022-10-11T14:30:00.000Z","2022-10-12T13:30:00.000Z",45.3161,-73.8736,"Beauharnois","Canada","CAN"
960,"""Equilibrium Polkadot node""","Node","KUSAMA","","2022-10-11T14:30:00.000Z","2022-10-12T13:30:00.000Z",0,0,"",,
5245,"Kusama_Cardinal","Node","KUSAMA","","2022-10-11T14:30:00.000Z","2022-10-12T13:30:00.000Z",39.9625,-83.0061,"Columbus","United States of America","USA"
2097,"mtla-moonbeam-graph1-0","Node","POLKADOT","MOONBEAM","2022-10-11T14:30:00.000Z","2022-10-12T13:30:00.000Z",45.4995,-73.5848,"Montreal","Canada","CAN"
6169,"worried-dirt-1059","Node","KUSAMA","","2022-10-11T15:00:00.000Z","2022-10-12T13:30:00.000Z",34.0319,113.863,"Xuchang","China","CHN"
2731,"toothsome-houses-3057","Node","KUSAMA","","2022-10-11T14:30:00.000Z","2022-10-11T17:30:00.000Z",44.4152,26.166,"Bucharest","Romania","ROU"
268,"decentstakehouse-validator-0","Validator","KUSAMA","","2022-10-11T14:30:00.000Z","2022-10-12T13:30:00.000Z",38.6364,-90.1985,"St Louis","United States of America","USA"
4229,"naive-destruction-2493","Node","KUSAMA","","2022-10-11T14:30:00.000Z","2022-10-12T13:30:00.000Z",50.8336,4.3337,"Brussels","Belgium","BEL"
3954,"fractal-kusama","Node","KUSAMA","","2022-10-11T14:30:00.000Z","2022-10-12T13:30:00.000Z",50.1188,8.6843,"Frankfurt am Main","Germany","DEU"
570,"ba-ksm0817-15","Node","KUSAMA","","2022-10-11T14:30:00.000Z","2022-10-12T13:30:00.000Z",51.1878,6.8607,"Düsseldorf","Germany","DEU"
1327,"polkadot-mainnet-archive-0","Node","POLKADOT","","2022-10-11T14:30:00.000Z","2022-10-12T12:30:00.000Z",39.0469,-77.4903,"Ashburn","United States of America","USA"
4634,"shaggy-joke-3385","Node","POLKADOT","","2022-10-11T14:30:00.000Z","2022-10-12T13:30:00.000Z",1.3036,103.8554,"Singapore","Singapore","SGP"
1772,"Protofire - Gardel 🇦🇷","Node","POLKADOT","","2022-10-11T14:30:00.000Z","2022-10-12T13:30:00.000Z",51.5164,-0.093,"London","United Kingdom","GBR"
1857,"geun1c-ccn-moonbeam-mainnet-api1","Node","POLKADOT","MOONBEAM","2022-10-11T14:30:00.000Z","2022-10-12T13:30:00.000Z",61.0663,28.188,"Lappeenranta","Finland","FIN"
3122,"right-dogs-1448","Node","POLKADOT","","2022-10-11T14:30:00.000Z","2022-10-12T13:30:00.000Z",0,0,"",,
4018,"bwarelabs-use1-moonbeam-rpc-3","Node","POLKADOT","MOONBEAM","2022-10-11T14:30:00.000Z","2022-10-12T13:30:00.000Z",39.0469,-77.4903,"Ashburn","United States of America","USA"
117,"lethal-fold-0501","Node","KUSAMA","","2022-10-11T14:30:00.000Z","2022-10-12T13:30:00.000Z",39.9075,116.3972,"Beijing","China","CHN"
502,"accidental-glue-6317","Node","KUSAMA","","2022-10-11T14:30:00.000Z","2022-10-12T13:30:00.000Z",29.5689,106.5577,"Chongqing","China","CHN"
806,"super-protest-9522","Node","KUSAMA","","2022-10-11T14:30:00.000Z","2022-10-12T13:30:00.000Z",42.6842,26.3342,"Sliven","Bulgaria","BGR"
5348,"maddening-dogs-8715","Node","KUSAMA","","2022-10-11T14:30:00.000Z","2022-10-12T13:30:00.000Z",48.8471,2.4941,"Le Perreux-sur-Marne","France","FRA"
3843,"closed-rate-9887","Node","KUSAMA","","2022-10-11T14:30:00.000Z","2022-10-12T13:00:00.000Z",39.1488,117.1762,"Tianjin","China","CHN"
967,"hospitable-ring-0917","Node","KUSAMA","","2022-10-11T14:30:00.000Z","2022-10-12T13:30:00.000Z",22.2908,114.1501,"Central",,
5354,"puny-muscle-6298","Node","KUSAMA","","2022-10-11T14:30:00.000Z","2022-10-12T13:30:00.000Z",47.3682,8.5671,"Zurich","Switzerland","CHE"
4824,"amusing-stamp-8868","Node","POLKADOT","","2022-10-11T14:30:00.000Z","2022-10-12T13:30:00.000Z",0,0,"",,
1128,"jpg-moonbeam-rpc-2","Node","POLKADOT","MOONBEAM","2022-10-11T14:30:00.000Z","2022-10-12T13:30:00.000Z",34.6946,135.5021,"Osaka","Japan","JPN"
962,"cc3l99n4ft9foeeovq90","Node","KUSAMA","","2022-10-11T14:30:00.000Z","2022-10-12T13:30:00.000Z",52.3759,4.8975,"Amsterdam","Netherlands","NLD"
4185,"filthy-giraffe-8866","Node","POLKADOT","","2022-10-11T14:30:00.000Z","2022-10-12T13:30:00.000Z",60.1719,24.9347,"Helsinki","Finland","FIN"
6187,"lh-5-polkadot-apiservice","Node","POLKADOT","","2022-10-11T15:00:00.000Z","2022-10-12T13:00:00.000Z",39.0469,-77.4903,"Ashburn","United States of America","USA"
2755,"impossible-parcel-3596","Node","KUSAMA","","2022-10-11T14:30:00.000Z","2022-10-12T13:30:00.000Z",3.0353,101.5871,"Subang Jaya","Malaysia","MYS"
685,"filthy-division-9114","Node","POLKADOT","","2022-10-11T14:30:00.000Z","2022-10-12T13:30:00.000Z",0,0,"",,
724,"Simply Staking Collator M6","Node","POLKADOT","MOONBEAM","2022-10-11T14:30:00.000Z","2022-10-12T13:30:00.000Z",0,0,"",,
1380,"hissing-impulse-2428","Node","POLKADOT","","2022-10-11T14:30:00.000Z","2022-10-12T13:30:00.000Z",50.1188,8.6843,"Frankfurt am Main","Germany","DEU"
3244,"lona-kusama-peer-1","Node","KUSAMA","","2022-10-11T14:30:00.000Z","2022-10-12T13:30:00.000Z",51.5164,-0.093,"London","United Kingdom","GBR"
4348,"third-sheet-6137","Node","KUSAMA","","2022-10-11T14:30:00.000Z","2022-10-12T13:30:00.000Z",30.2994,120.1612,"Hangzhou","China","CHN"
2358,"cagey-cows-8200","Node","POLKADOT","","2022-10-11T14:30:00.000Z","2022-10-12T11:00:00.000Z",43.6547,-79.3623,"Toronto","Canada","CAN"
6172,"darkforest-dot-003","Node","POLKADOT","","2022-10-11T15:00:00.000Z","2022-10-12T13:00:00.000Z",0,0,"",,
4896,"full-scarecrow-5339","Node","KUSAMA","","2022-10-11T14:30:00.000Z","2022-10-11T16:00:00.000Z",49.405,11.1617,"Nuremberg","Germany","DEU"
4783,"imaginary-polish-0382","Node","POLKADOT","","2022-10-11T14:30:00.000Z","2022-10-11T16:00:00.000Z",34.6946,135.5021,"Osaka","Japan","JPN"
397,"tired-farm-6345","Node","POLKADOT","","2022-10-11T14:30:00.000Z","2022-10-12T13:30:00.000Z",35.6893,139.6899,"Tokyo","Japan","JPN"
3012,"privazio-kusama-archive-node","Node","KUSAMA","","2022-10-11T14:30:00.000Z","2022-10-12T13:30:00.000Z",59.3274,18.0653,"Stockholm","Sweden","SWE"
1646,"disturbed-ghost-1158","Node","POLKADOT","","2022-10-11T14:30:00.000Z","2022-10-12T13:30:00.000Z",60.1719,24.9347,"Helsinki","Finland","FIN"
1019,"rsk-dev-node-glmr-01","Node","POLKADOT","MOONBEAM","2022-10-11T14:30:00.000Z","2022-10-12T13:30:00.000Z",1.3036,103.8554,"Singapore","Singapore","SGP"
2328,"web-kusama-val-37","Node","KUSAMA","","2022-10-11T14:30:00.000Z","2022-10-12T13:30:00.000Z",52.3759,4.8975,"Amsterdam","Netherlands","NLD"
5250,"frightened-art-1512","Node","KUSAMA","","2022-10-11T14:30:00.000Z","2022-10-12T13:30:00.000Z",0,0,"",,
6149,"successful-territory-5855","Node","KUSAMA","","2022-10-11T15:00:00.000Z","2022-10-11T20:00:00.000Z",36.1247,128.121,"Gimcheon","South Korea","KOR"
3585,"large-galley-9236","Node","KUSAMA","","2022-10-11T14:30:00.000Z","2022-10-12T13:30:00.000Z",0,0,"",,
2129,"racial-mist-6867","Node","KUSAMA","","2022-10-11T14:30:00.000Z","2022-10-12T13:30:00.000Z",26.58,106.7223,"Guiyang","China","CHN"
810,"28773","Node","KUSAMA","","2022-10-11T14:30:00.000Z","2022-10-12T13:30:00.000Z",39.0469,-77.4903,"Ashburn","United States of America","USA"
6138,"lamentable-father-8266","Node","KUSAMA","","2022-10-11T15:00:00.000Z","2022-10-11T15:30:00.000Z",37.4987,126.7825,"Bucheon-si","South Korea","KOR"
6144,"catallaxy","Node","POLKADOT","","2022-10-11T15:00:00.000Z","2022-10-12T13:30:00.000Z",43.6547,-79.3623,"Toronto","Canada","CAN"
6145,"aback-education-8051","Node","KUSAMA","","2022-10-11T15:00:00.000Z","2022-10-11T15:30:00.000Z",35.6893,139.6899,"Tokyo","Japan","JPN"
703,"brawny-house-2578","Node","KUSAMA","","2022-10-11T14:30:00.000Z","2022-10-11T15:30:00.000Z",50.1188,8.6843,"Frankfurt am Main","Germany","DEU"
6155,"simple-authority-2021","Node","POLKADOT","","2022-10-11T15:00:00.000Z","2022-10-11T15:30:00.000Z",1.3036,103.8554,"Singapore","Singapore","SGP"
6160,"fretful-sugar-7940","Node","POLKADOT","","2022-10-11T15:00:00.000Z","2022-10-11T15:30:00.000Z",39.0469,-77.4903,"Ashburn","United States of America","USA"
1957,"utter-airplane-4039","Node","KUSAMA","","2022-10-11T14:30:00.000Z","2022-10-12T13:30:00.000Z",1.2997,103.8393,"Singapore","Singapore","SGP"
512,"eatable-note-4968","Node","KUSAMA","","2022-10-11T14:30:00.000Z","2022-10-12T13:30:00.000Z",44.0812,-93.5168,"Waseca","United States of America","USA"
803,"elastic-ring-2453","Node","KUSAMA","","2022-10-11T14:30:00.000Z","2022-10-12T13:30:00.000Z",39.0469,-77.4903,"Ashburn","United States of America","USA"
2387,"harsh-pipe-0540","Node","POLKADOT","MOONBEAM","2022-10-11T14:30:00.000Z","2022-10-12T13:30:00.000Z",28.0109,-82.4948,"Tampa","United States of America","USA"
335,"PolkaDocker","Node","POLKADOT","","2022-10-11T14:30:00.000Z","2022-10-12T13:30:00.000Z",1.3036,103.8554,"Singapore","Singapore","SGP"
2678,"cosmoon-backup","Node","POLKADOT","MOONBEAM","2022-10-11T14:30:00.000Z","2022-10-12T13:30:00.000Z",0,0,"",,
1729,"modern-grandfather-8906","Node","KUSAMA","","2022-10-11T14:30:00.000Z","2022-10-12T13:30:00.000Z",1.3036,103.8554,"Singapore","Singapore","SGP"
485,"Community 2","Node","POLKADOT","","2022-10-11T14:30:00.000Z","2022-10-12T13:30:00.000Z",32.8608,-79.9746,"North Charleston","United States of America","USA"
1310,"axiomatic-needle-2839","Node","KUSAMA","","2022-10-11T14:30:00.000Z","2022-10-11T22:00:00.000Z",1.3036,103.8554,"Singapore","Singapore","SGP"
1696,"decorous-son-4699","Node","KUSAMA","","2022-10-11T14:30:00.000Z","2022-10-12T13:30:00.000Z",60.1719,24.9347,"Helsinki","Finland","FIN"
3418,"testy-ring-5439","Node","KUSAMA","","2022-10-11T14:30:00.000Z","2022-10-12T13:30:00.000Z",60.1719,24.9347,"Helsinki","Finland","FIN"
1974,"scientific-care-9522","Node","KUSAMA","","2022-10-11T14:30:00.000Z","2022-10-12T13:30:00.000Z",45.8234,-119.7257,"Boardman","United States of America","USA"
1349,"caring-laborer-9234","Node","POLKADOT","","2022-10-11T14:30:00.000Z","2022-10-12T13:30:00.000Z",0,0,"",,
6151,"shawntabrizi","Node","POLKADOT","","2022-10-11T15:00:00.000Z","2022-10-12T13:30:00.000Z",18.3861,-66.0434,"San Juan","Puerto Rico","PRI"
865,"cloudy-roll-0312","Node","KUSAMA","","2022-10-11T14:30:00.000Z","2022-10-11T18:00:00.000Z",60.1719,24.9347,"Helsinki","Finland","FIN"
62,"cauujp9v7ade7fghuh6g","Node","POLKADOT","","2022-10-11T14:30:00.000Z","2022-10-12T13:30:00.000Z",53.323,-6.3159,"Dublin","Ireland","IRL"
1202,"absent-stitch-2402","Node","KUSAMA","","2022-10-11T14:30:00.000Z","2022-10-12T13:30:00.000Z",48.8323,2.4075,"Paris","France","FRA"
2531,"skillful-idea-5358","Node","KUSAMA","","2022-10-11T14:30:00.000Z","2022-10-12T13:00:00.000Z",39.1488,117.1762,"Tianjin","China","CHN"
2835,"gusty-position-5684","Node","KUSAMA","","2022-10-11T14:30:00.000Z","2022-10-12T13:30:00.000Z",44.0812,-93.5168,"Waseca","United States of America","USA"
1901,"Validatrium","Node","POLKADOT","MOONBEAM","2022-10-11T14:30:00.000Z","2022-10-12T13:30:00.000Z",60.1719,24.9347,"Helsinki","Finland","FIN"
572,"wry-bean-3123","Node","KUSAMA","","2022-10-11T14:30:00.000Z","2022-10-12T13:30:00.000Z",39.9625,-83.0061,"Columbus","United States of America","USA"
1088,"ccm8h3i6ovhtlvea0ok0","Node","POLKADOT","","2022-10-11T14:30:00.000Z","2022-10-12T13:30:00.000Z",34.0544,-118.2441,"Los Angeles","United States of America","USA"
1259,"mean-test-9020","Node","KUSAMA","","2022-10-11T14:30:00.000Z","2022-10-12T13:30:00.000Z",37.8994,-4.7741,"Córdoba","Spain","ESP"
738,"deeply-wheel-6818","Node","POLKADOT","","2022-10-11T14:30:00.000Z","2022-10-12T13:30:00.000Z",39.0469,-77.4903,"Ashburn","United States of America","USA"
1655,"STAKEWORLD/03","Validator","KUSAMA","","2022-10-11T14:30:00.000Z","2022-10-12T13:30:00.000Z",0,0,"",,
3070,"mtla-moonbeam-snapshot-source-0","Node","POLKADOT","MOONBEAM","2022-10-11T14:30:00.000Z","2022-10-12T13:30:00.000Z",45.4995,-73.5848,"Montreal","Canada","CAN"
1850,"unique-wine-7507","Node","KUSAMA","","2022-10-11T14:30:00.000Z","2022-10-12T13:30:00.000Z",31.2222,121.4581,"Shanghai","China","CHN"
5350,"empty-voice-1616","Node","KUSAMA","","2022-10-11T14:30:00.000Z","2022-10-12T13:30:00.000Z",43.88,125.3247,"Changchun","China","CHN"
5332,"Republic Crypto","Node","POLKADOT","","2022-10-11T14:30:00.000Z","2022-10-12T13:30:00.000Z",38.894,-77.0365,"Washington","United States of America","USA"
2271,"kusama-sz-api-1","Node","KUSAMA","","2022-10-11T14:30:00.000Z","2022-10-12T13:30:00.000Z",53.3379,-6.2591,"Dublin","Ireland","IRL"
6152,"gainful-protest-5950","Node","KUSAMA","","2022-10-11T15:00:00.000Z","2022-10-11T16:30:00.000Z",39.9075,116.3972,"Beijing","China","CHN"
2220,"valuable-pet-3302","Node","KUSAMA","","2022-10-11T14:30:00.000Z","2022-10-12T13:30:00.000Z",39.0469,-77.4903,"Ashburn","United States of America","USA"
510,"meaty-visitor-4931","Node","KUSAMA","","2022-10-11T14:30:00.000Z","2022-10-12T13:30:00.000Z",0,0,"",,
1700,"hard-to-find-rabbit-1728","Node","KUSAMA","","2022-10-11T14:30:00.000Z","2022-10-12T00:30:00.000Z",35.6893,139.6899,"Tokyo","Japan","JPN"
2785,"holistic-rest-8980","Node","POLKADOT","","2022-10-11T14:30:00.000Z","2022-10-12T13:30:00.000Z",45.3161,-73.8736,"Beauharnois","Canada","CAN"
3622,"26110","Node","POLKADOT","","2022-10-11T14:30:00.000Z","2022-10-12T13:30:00.000Z",39.0469,-77.4903,"Ashburn","United States of America","USA"
1645,"🍁 HIGH/STAKE 🥩 | HEL1-KSM","Validator","KUSAMA","","2022-10-11T14:30:00.000Z","2022-10-12T13:30:00.000Z",60.1719,24.9347,"Helsinki","Finland","FIN"
3871,"observant-summer-7791","Node","KUSAMA","","2022-10-11T14:30:00.000Z","2022-10-12T13:30:00.000Z",39.0469,-77.4903,"Ashburn","United States of America","USA"
113,"clean-wine-3000","Node","KUSAMA","","2022-10-11T14:30:00.000Z","2022-10-12T13:30:00.000Z",51.5164,-0.093,"London","United Kingdom","GBR"
1794,"tk_sweeper_glmr","Node","POLKADOT","MOONBEAM","2022-10-11T14:30:00.000Z","2022-10-12T13:30:00.000Z",35.6893,139.6899,"Tokyo","Japan","JPN"
1687,"frequent-glass-5970","Node","KUSAMA","","2022-10-11T14:30:00.000Z","2022-10-12T13:30:00.000Z",-23.5335,-46.6359,"São Paulo","Brazil","BRA"
677,"HFR 01 - ✨✨💎💎💎✨✨ - 🇫🇷","Validator","KUSAMA","","2022-10-11T14:30:00.000Z","2022-10-12T13:30:00.000Z",40.7123,-74.0068,"New York","United States of America","USA"
1628,"Juggling Geese API","Node","POLKADOT","","2022-10-11T14:30:00.000Z","2022-10-12T13:30:00.000Z",38.731,-9.1373,"Lisbon","Portugal","PRT"
3077,"dark-trade-3426","Node","POLKADOT","","2022-10-11T14:30:00.000Z","2022-10-12T13:30:00.000Z",39.025,-84.4392,"Newport","United States of America","USA"
175,"puffy-trains-7404","Node","KUSAMA","","2022-10-11T14:30:00.000Z","2022-10-12T13:30:00.000Z",23.1181,113.2539,"Guangzhou","China","CHN"
1854,"amazing-mom-5325","Node","KUSAMA","","2022-10-11T14:30:00.000Z","2022-10-11T16:30:00.000Z",29.5689,106.5577,"Chongqing","China","CHN"
1694,"squealing-music-6491","Node","KUSAMA","","2022-10-11T14:30:00.000Z","2022-10-12T13:30:00.000Z",45.8234,-119.7257,"Boardman","United States of America","USA"
6150,"lacking-pig-2558","Node","KUSAMA","","2022-10-11T15:00:00.000Z","2022-10-11T20:30:00.000Z",36.1247,128.121,"Gimcheon","South Korea","KOR"
399,"BLACKMIRROR7","Node","KUSAMA","","2022-10-11T14:30:00.000Z","2022-10-12T13:30:00.000Z",39.9625,-83.0061,"Columbus","United States of America","USA"
365,"calling_home_from_a_docker_container","Node","POLKADOT","","2022-10-11T14:30:00.000Z","2022-10-12T13:30:00.000Z",0,0,"",,
825,"YOUR-NODE-NAME","Node","POLKADOT","MOONBEAM","2022-10-11T14:30:00.000Z","2022-10-12T13:30:00.000Z",60.1719,24.9347,"Helsinki","Finland","FIN"
951,"overt-donkey-8416","Node","KUSAMA","","2022-10-11T14:30:00.000Z","2022-10-12T13:30:00.000Z",45.8234,-119.7257,"Boardman","United States of America","USA"
16,"private-drawer-3854","Node","POLKADOT","","2022-10-11T14:30:00.000Z","2022-10-12T13:30:00.000Z",0,0,"",,
2124,"oval-note-6577","Node","KUSAMA","","2022-10-11T14:30:00.000Z","2022-10-12T13:30:00.000Z",31.2222,121.4581,"Shanghai","China","CHN"
915,"weak-letter-2253","Node","KUSAMA","","2022-10-11T14:30:00.000Z","2022-10-12T13:30:00.000Z",37.4585,126.7015,"Incheon","South Korea","KOR"
1405,"stupendous-library-6689","Node","KUSAMA","","2022-10-11T14:30:00.000Z","2022-10-12T13:30:00.000Z",39.9075,116.3972,"Beijing","China","CHN"
4847,"healthy-leather-5982","Node","KUSAMA","","2022-10-11T14:30:00.000Z","2022-10-12T13:30:00.000Z",32.8608,-79.9746,"North Charleston","United States of America","USA"
1113,"ba-ksm0817-17","Node","KUSAMA","","2022-10-11T14:30:00.000Z","2022-10-12T13:30:00.000Z",51.1878,6.8607,"Düsseldorf","Germany","DEU"
6161,"vague-yam-6297","Node","KUSAMA","","2022-10-11T15:00:00.000Z","2022-10-12T13:30:00.000Z",40.5271,-75.5617,"Macungie","United States of America","USA"
355,"""klever""","Node","KUSAMA","","2022-10-11T14:30:00.000Z","2022-10-12T13:30:00.000Z",0,0,"",,
2778,"Moonbeam-qd-107","Node","POLKADOT","MOONBEAM","2022-10-11T14:30:00.000Z","2022-10-12T13:30:00.000Z",36.0649,120.3804,"Qingdao","China","CHN"
6131,"darkforest-ksm-017","Node","KUSAMA","","2022-10-11T14:30:00.000Z","2022-10-12T12:30:00.000Z",0,0,"",,
2056,"unused-rate-9342","Node","POLKADOT","","2022-10-11T14:30:00.000Z","2022-10-12T13:30:00.000Z",1.2864,103.8503,"Singapore","Singapore","SGP"
6157,"damaged-camp-5939","Node","KUSAMA","","2022-10-11T15:00:00.000Z","2022-10-12T13:30:00.000Z",1.3036,103.8554,"Singapore","Singapore","SGP"
808,"TheGuild","Node","KUSAMA","","2022-10-11T14:30:00.000Z","2022-10-12T13:30:00.000Z",50.9892,11.298,"Weimar","Germany","DEU"
2052,"handy-drug-5015","Node","KUSAMA","","2022-10-11T14:30:00.000Z","2022-10-12T13:30:00.000Z",51.1878,6.8607,"Düsseldorf","Germany","DEU"
6148,"hesitant-number-3271","Node","KUSAMA","","2022-10-11T15:00:00.000Z","2022-10-11T15:30:00.000Z",29.5689,106.5577,"Chongqing","China","CHN"
